the golden bird brothers grimm.txt, 91.54, 83.32, 76.53, 70.77, 77.25, 77.49, 72.39, 85.69, 70.09, 79.10
the golden goose brothers grimm.txt, 30.08, 28.80, 29.33, 24.78, 33.87, 32.18, 26.11, 25.18, 24.53, 30.35
the golden key brothers grimm.txt, 122.8, 125.3, 109.6, 147.7, 124.0, 134.4, 112.6, 113.3, 139.9, 122.7
the good bargain brothers grimm.txt, 36.49, 36.61, 33.60, 47.28, 47.71, 41.04, 45.90, 40.64, 45.18, 44.36
the goose girl at the well brothers grimm.txt, 113.5, 108.5, 102.1, 110.5, 98.69, 105.5, 108.3, 94.99, 112.8, 117.5
the goose girl brothers grimm.txt, 63.23, 52.35, 59.04, 62.92, 52.67, 51.28, 48.10, 44.57, 53.89, 64.19
the grave mound brothers grimm.txt, 39.81, 41.00, 44.80, 40.62, 36.59, 35.92, 38.40, 34.87, 33.65, 41.41
the griffin brothers grimm.txt, 75.21, 67.99, 71.05, 81.04, 72.94, 66.57, 65.40, 62.32, 63.98, 65.62
the happy hunter and the skillful fisher japanese writer.txt, 156.9, 159.5, 159.4, 169.7, 146.1, 146.1, 131.7, 161.8, 160.0, 168.1
the hare and the hedgehog brothers grimm.txt, 40.18, 36.09, 37.32, 29.51, 39.73, 42.16, 27.23, 37.21, 26.81, 38.68
the hare s bride brothers grimm.txt, 14.00, 13.51, 14.24, 13.88, 13.38, 10.84, 15.62, 14.43, 12.48, 12.18
the hermit la fontain.txt, 45.24, 49.19, 39.04, 49.25, 39.73, 38.60, 39.77, 48.13, 47.37, 51.59
the husband confessor la fontain.txt, 11.68, 8.827, 11.24, 12.73, 12.27, 10.24, 10.90, 8.588, 11.27, 8.749
the hut in the forest brothers grimm.txt, 49.57, 47.83, 48.47, 51.54, 48.75, 50.30, 55.71, 46.45, 55.08, 53.54
the impossible thing la fontain.txt, 19.61, 18.36, 17.21, 24.09, 19.89, 20.36, 19.63, 19.96, 20.31, 18.51
the indiscreet confessions la fontain.txt, 28.67, 31.53, 30.16, 27.54, 31.52, 30.72, 31.94, 26.50, 26.18, 26.55
the iron stove brothers grimm.txt, 54.22, 58.50, 51.72, 58.44, 57.14, 61.77, 58.82, 58.01, 54.85, 56.94
the ivory city and its fairy princess indian writer.txt, 143.3, 150.6, 132.1, 140.1, 135.4, 147.0, 139.0, 132.5, 125.0, 149.5
the jealous husband la fontain.txt, 9.975, 9.415, 10.01, 8.399, 11.75, 11.48, 8.855, 6.239, 12.33, 9.459
the jelly fish and the monkey japanese writer.txt, 84.18, 97.52, 78.80, 81.63, 85.59, 84.11, 78.15, 77.42, 79.84, 81.21
the jew among thorns brothers grimm.txt, 46.29, 47.23, 48.02, 47.10, 39.93, 43.88, 41.79, 43.86, 46.98, 44.11
the juniper tree brothers grimm.txt, 81.00, 84.78, 74.28, 77.30, 83.63, 80.17, 80.44, 69.70, 84.83, 77.21
the king of persia and the princess of the sea arabian writer.txt, 175.1, 170.9, 169.4, 154.9, 173.8, 169.5, 158.2, 165.2, 164.5, 165.1
the king of the golden mountain brothers grimm.txt, 63.24, 75.67, 60.83, 59.39, 64.41, 66.08, 60.95, 60.62, 56.62, 48.45
the king s son who feared nothing brothers grimm.txt, 49.13, 60.09, 53.37, 62.46, 51.02, 53.96, 59.57, 49.08, 50.37, 55.47
the knapsack the hat and the horn brothers grimm.txt, 64.96, 62.24, 60.30, 52.63, 59.35, 56.98, 58.58, 61.15, 61.61, 56.45
the lambikin indian writer.txt, 17.88, 13.37, 12.21, 13.98, 15.44, 16.02, 13.98, 10.41, 10.22, 11.62
the lambkin and the little fish brothers grimm.txt, 16.31, 16.98, 15.73, 14.66, 15.70, 16.00, 14.33, 18.02, 18.48, 19.12
the lazy spinner brothers grimm.txt, 19.42, 20.00, 16.97, 18.83, 18.94, 19.06, 14.08, 19.87, 18.33, 18.49
the little bell la fontain.txt, 15.03, 16.16, 16.64, 18.75, 17.08, 11.10, 18.13, 14.74, 16.85, 13.90
the little dog la fontain.txt, 127.8, 130.6, 120.5, 125.5, 121.4, 126.1, 115.7, 118.1, 125.9, 124.5
the little folks presents brothers grimm.txt, 30.07, 27.91, 26.99, 22.15, 24.08, 25.84, 27.85, 24.49, 23.06, 23.50
the little peasant brothers grimm.txt, 61.41, 53.26, 57.76, 57.83, 44.33, 52.12, 58.03, 53.56, 51.98, 52.04
the loggers come arthur scott bailey.txt, 13.18, 12.83, 13.34, 15.61, 15.17, 16.69, 12.79, 10.73, 16.23, 13.80
the loss of the talisman arabian writer.txt, 222.2, 210.8, 220.2, 213.4, 219.8, 223.2, 210.1, 204.7, 213.1, 215.1
the louse and the flea brothers grimm.txt, 10.36, 11.72, 13.05, 12.33, 12.51, 13.43, 13.08, 12.30, 14.37, 12.17
the magic fiddle indian writer.txt, 36.94, 35.73, 31.89, 34.87, 33.89, 35.06, 34.53, 39.14, 32.07, 34.53
the magick cup la fontain.txt, 88.18, 111.7, 110.6, 115.4, 113.0, 107.3, 113.0, 90.47, 92.37, 98.30
the magnificent la fontain.txt, 51.12, 60.62, 50.81, 43.53, 46.35, 50.20, 50.85, 49.16, 55.25, 58.47
the maid of brakel brothers grimm.txt, 1.656, 2.689, 3.429, 3.678, 4.697, 3.994, 1.807, 4.735, 2.276, 3.756
the mandrake la fontain.txt, 69.29, 71.67, 73.96, 86.28, 68.67, 65.17, 69.55, 74.13, 65.30, 66.89
the marsh king s daughter h c andersen.txt, 369.9, 412.3, 421.5, 392.7, 380.2, 378.1, 398.0, 389.1, 429.2, 406.1
the master thief brothers grimm.txt, 82.51, 79.91, 78.26, 72.34, 81.54, 83.17, 73.17, 65.46, 80.61, 70.28
the monks of catalonia la fontain.txt, 53.95, 46.80, 52.45, 50.93, 54.03, 50.04, 47.97, 45.47, 47.62, 46.22
the moon brothers grimm.txt, 23.46, 21.53, 16.40, 20.91, 18.68, 21.64, 16.30, 22.55, 20.28, 19.50
the mouse the bird and the sausage brothers grimm.txt, 20.37, 16.67, 19.32, 20.54, 16.05, 20.79, 15.69, 21.71, 15.37, 14.82
the muleteer la fontain.txt, 31.69, 33.11, 32.93, 30.37, 34.43, 41.19, 34.00, 31.79, 30.27, 34.67
the nail brothers grimm.txt, 8.750, 8.015, 6.940, 8.414, 5.429, 7.335, 6.864, 7.857, 7.860, 4.262
the nightingale la fontain.txt, 57.35, 61.92, 53.87, 55.45, 55.10, 49.29, 63.85, 57.00, 52.08, 59.10
the nix of the mill pond brothers grimm.txt, 58.81, 56.56, 57.23, 55.13, 56.56, 60.48, 55.96, 50.00, 56.08, 56.63
the ogre of rashomon japanese writer.txt, 59.60, 51.53, 60.29, 51.34, 57.11, 59.63, 62.72, 59.06, 50.51, 56.32
the old bachelor s nightcap h c andersen.txt, 118.4, 134.9, 123.0, 132.9, 130.8, 140.3, 124.8, 128.7, 134.0, 136.9
the old gravestone h c andersen.txt, 38.20, 29.89, 31.33, 32.66, 36.27, 33.45, 33.17, 29.99, 34.56, 40.37
the old man and his grandson brothers grimm.txt, 5.427, 4.613, 7.347, 5.656, 5.273, 4.424, 8.756, 7.505, 7.112, 4.921
the old man s calendar la fontain.txt, 63.57, 59.20, 64.34, 56.17, 55.42, 52.17, 57.96, 44.63, 60.85, 57.16
the old woman in the wood brothers grimm.txt, 20.27, 24.19, 24.20, 24.23, 27.70, 22.88, 23.45, 23.61, 27.40, 26.00
the owl brothers grimm.txt, 24.80, 19.25, 19.82, 17.14, 20.55, 23.73, 16.02, 21.50, 18.83, 21.42
the pack of ragamuffins brothers grimm.txt, 21.50, 21.18, 15.00, 16.99, 18.62, 21.88, 22.91, 23.50, 19.77, 17.10
the peasant and his angry lord la fontain.txt, 18.80, 23.12, 21.16, 23.30, 22.07, 21.90, 21.95, 24.73, 24.54, 21.18
the peasant and the devil brothers grimm.txt, 7.793, 13.87, 8.855, 9.293, 11.01, 9.775, 10.85, 8.653, 11.04, 7.637
the peasant in heaven brothers grimm.txt, 4.866, 7.958, 7.737, 8.992, 7.379, 8.142, 8.166, 5.423, 8.512, 8.242
the peasant s wise daughter brothers grimm.txt, 35.60, 35.34, 32.84, 29.73, 41.53, 35.18, 33.85, 31.43, 36.25, 38.14
the pen and inkstand h c andersen.txt, 21.68, 27.49, 21.40, 23.39, 23.00, 32.42, 24.87, 19.88, 16.05, 25.34
the phoenix bird h c andersen.txt, 12.46, 13.71, 13.33, 15.33, 13.42, 13.05, 13.17, 9.061, 11.63, 8.332
the picture la fontain.txt, 41.58, 42.03, 40.47, 52.57, 52.51, 42.82, 42.80, 43.02, 46.35, 38.05
the pie and the patty pan beatrix potter.txt, 8.246, 6.490, 10.46, 10.07, 9.706, 8.540, 10.03, 8.653, 10.30, 8.953
the pigeon and the crow indian writer.txt, 15.51, 15.75, 13.89, 17.75, 14.15, 14.88, 15.69, 14.32, 13.77, 15.29
the pigs h c andersen.txt, 30.54, 27.50, 34.91, 29.00, 32.20, 30.74, 29.87, 29.06, 32.34, 31.03
the pink brothers grimm.txt, 49.46, 48.44, 45.73, 43.04, 47.77, 46.54, 44.13, 50.48, 41.50, 52.69
the poor boy in the grave brothers grimm.txt, 31.40, 30.44, 28.11, 32.85, 30.55, 30.10, 28.26, 33.91, 28.10, 31.92
the poor man and the rich man brothers grimm.txt, 47.41, 41.06, 49.18, 45.51, 55.97, 44.51, 48.18, 37.93, 47.18, 40.65
the poor miller s boy and the cat brothers grimm.txt, 32.02, 34.12, 41.23, 35.03, 32.73, 38.48, 36.61, 37.20, 37.87, 37.88
the prince and the fakir indian writer.txt, 42.09, 40.43, 46.36, 43.01, 37.54, 34.38, 42.95, 40.29, 39.19, 36.70
the princess betrothed to the king of garba la fontain.txt, 175.3, 165.6, 164.6, 168.2, 158.1, 169.2, 179.4, 177.1, 167.0, 172.4
the progress of wit la fontain.txt, 30.33, 33.06, 31.35, 36.13, 28.71, 31.70, 28.87, 29.27, 23.58, 30.08
the psalter la fontain.txt, 3.770, 7.411, 3.704, 5.283, 2.767, 4.097, 5.675, 5.461, 4.572, 3.414
the puppet showman h c andersen.txt, 46.19, 46.96, 44.66, 37.11, 45.74, 49.67, 49.68, 42.75, 42.30, 42.64
the quarrel of tee monkey and the crab japanese writer.txt, 70.83, 76.55, 70.84, 63.71, 70.27, 66.08, 69.23, 79.89, 77.64, 57.38
the queen bee brothers grimm.txt, 19.05, 21.31, 20.34, 20.59, 17.22, 26.46, 19.89, 21.75, 22.23, 26.80
the quid pro quo or the mistakes la fontain.txt, 39.39, 38.17, 37.07, 35.66, 35.27, 33.84, 37.09, 37.61, 41.38, 35.08
the raven brothers grimm.txt, 63.98, 63.29, 56.22, 48.56, 60.17, 53.23, 58.96, 52.64, 51.55, 56.98
the rhemese la fontain.txt, 52.09, 50.45, 59.05, 50.64, 53.01, 48.66, 50.05, 51.65, 54.08, 50.53
the riddle brothers grimm.txt, 32.03, 27.73, 33.10, 27.80, 27.42, 33.90, 27.38, 27.97, 22.32, 27.36
the river scamander la fontain.txt, 34.86, 30.62, 38.58, 31.33, 30.23, 30.19, 32.33, 33.79, 37.44, 33.30
the robber bridegroom brothers grimm.txt, 34.01, 34.40, 39.41, 39.28, 40.00, 35.65, 32.32, 39.16, 35.85, 33.95
the roly poly pudding beatrix potter.txt, 64.79, 57.64, 59.80, 61.69, 65.68, 56.76, 60.83, 54.11, 63.99, 59.01
the sagacious monkey and the boar japanese writer.txt, 26.25, 21.98, 24.20, 27.04, 25.21, 28.75, 27.80, 26.69, 28.66, 28.11
the sea hare brothers grimm.txt, 28.66, 37.40, 30.91, 30.79, 29.94, 29.63, 32.47, 34.61, 27.05, 36.48
the second voyage of sinbad the sailor arabian writer.txt, 68.09, 49.19, 57.88, 55.93, 49.85, 59.04, 50.45, 48.87, 59.65, 53.48
the servant girl justified la fontain.txt, 28.66, 23.76, 20.63, 24.92, 23.25, 23.51, 24.76, 26.27, 22.64, 23.34
the seven ravens brothers grimm.txt, 29.40, 25.33, 29.50, 31.46, 22.28, 20.11, 28.54, 26.96, 24.81, 26.78
the seven swabians brothers grimm.txt, 27.64, 23.99, 25.25, 22.80, 29.14, 23.96, 21.30, 21.33, 27.62, 24.31
the seventh and last voyage of sinbad the sailor arabian writer.txt, 55.06, 60.72, 65.86, 55.25, 60.97, 50.03, 59.70, 72.54, 70.36, 63.75
the shepherd boy brothers grimm.txt, 9.397, 8.427, 10.16, 9.301, 11.02, 8.865, 10.10, 9.728, 10.58, 11.58
the shoes that were danced to pieces brothers grimm.txt, 40.97, 38.34, 40.25, 38.48, 35.56, 34.52, 36.25, 41.40, 39.95, 39.29
the shroud brothers grimm.txt, 8.782, 4.918, 6.250, 7.208, 7.128, 6.568, 3.836, 6.609, 7.126, 5.976
the sick abbess la fontain.txt, 24.10, 23.85, 23.09, 20.42, 25.47, 22.64, 21.40, 21.46, 19.33, 26.88
the singing bone brothers grimm.txt, 19.87, 23.02, 19.44, 14.83, 23.75, 19.38, 17.20, 15.99, 18.54, 17.47
the singing springing lark brothers grimm.txt, 67.14, 69.99, 71.17, 65.85, 60.64, 59.95, 64.80, 56.79, 58.28, 61.56
the six servants brothers grimm.txt, 75.72, 68.12, 67.66, 75.07, 72.76, 74.55, 67.71, 77.10, 77.42, 62.59
the six swans brothers grimm.txt, 43.77, 51.42, 60.50, 48.46, 52.32, 51.65, 43.91, 50.04, 52.09, 52.78
the sixth voyage of sinbad the sailor arabian writer.txt, 70.40, 79.37, 68.03, 72.56, 80.37, 74.61, 76.23, 81.01, 79.53, 84.30
the skilful huntsman brothers grimm.txt, 53.79, 52.43, 47.91, 58.43, 56.14, 64.15, 57.07, 55.93, 54.41, 64.89
the snow man h c andersen.txt, 60.32, 46.35, 60.10, 57.39, 41.70, 50.84, 48.46, 51.13, 46.35, 49.68
the son of seven queens indian writer.txt, 89.89, 78.35, 75.36, 90.12, 85.51, 77.59, 77.37, 82.47, 75.52, 84.33
the soothsayer s son indian writer.txt, 98.49, 102.4, 95.40, 106.3, 113.3, 110.0, 110.0, 118.9, 103.9, 110.5
the sparrow and his four children brothers grimm.txt, 28.74, 28.64, 29.83, 23.13, 22.53, 22.03, 26.20, 23.35, 22.81, 24.13
the spectacles la fontain.txt, 44.91, 52.51, 51.11, 50.99, 47.25, 44.69, 49.66, 40.75, 41.55, 49.30
the spindle the shuttle and the needle brothers grimm.txt, 33.33, 28.13, 29.22, 27.58, 28.96, 25.84, 30.61, 31.87, 31.29, 27.91
the spirit in the bottle brothers grimm.txt, 54.84, 54.82, 48.09, 40.80, 42.45, 47.03, 48.28, 45.83, 44.55, 51.19
the star money brothers grimm.txt, 8.441, 9.721, 8.859, 6.850, 8.194, 8.642, 8.273, 8.153, 9.833, 10.77
the stolen farthings brothers grimm.txt, 11.06, 10.97, 6.934, 9.990, 7.306, 7.925, 7.789, 11.15, 8.791, 8.778
the stone of the wise men h c andersen.txt, 157.9, 163.5, 166.7, 152.1, 159.6, 154.4, 171.0, 145.4, 160.3, 155.1
the story of prince yamato take japanese writer.txt, 137.9, 136.3, 134.1, 135.9, 129.5, 123.0, 128.6, 127.0, 141.5, 132.8
the story of schlauraffen land brothers grimm.txt, 6.514, 9.984, 9.325, 6.381, 11.60, 11.99, 11.50, 10.49, 9.974, 6.845
the story of the king s son arabian writer.txt, 221.0, 225.4, 216.4, 189.6, 182.4, 216.5, 226.3, 218.8, 194.0, 211.8
the story of the man who did not wish to die japanese writer.txt, 71.51, 57.52, 65.19, 77.87, 71.29, 75.11, 71.53, 70.12, 64.81, 72.53
the story of the old man who made withered trees to flower japanese writer.txt, 78.34, 76.22, 76.45, 68.34, 76.91, 69.88, 82.43, 74.93, 74.93, 63.47
the story of the year h c andersen.txt, 93.39, 95.77, 96.30, 92.51, 103.4, 107.8, 108.2, 93.19, 98.56, 96.31
the story of the youth who went forth to learn what fear was brothers grimm.txt, 101.2, 103.9, 101.7, 92.22, 105.5, 79.51, 94.72, 89.43, 91.06, 102.0
the story of urashima taro the fisher lad japanese writer.txt, 113.0, 114.2, 112.4, 108.4, 99.25, 150.6, 124.8, 103.1, 111.6, 113.1
the story of zobeide told by herself arabian writer.txt, 99.61, 110.7, 106.3, 108.4, 108.0, 108.2, 101.4, 108.0, 103.3, 111.0
the tailor in heaven brothers grimm.txt, 19.70, 18.97, 24.11, 19.64, 22.92, 19.99, 17.32, 18.87, 16.07, 18.18
the tale of benjamin bunny beatrix potter.txt, 24.80, 24.27, 28.47, 28.04, 32.04, 27.96, 28.35, 26.07, 26.72, 25.75
the tale of mr. jeremy fisher beatrix potter.txt, 19.20, 18.33, 21.73, 23.01, 18.16, 15.65, 19.95, 11.68, 17.87, 20.73
the tale of mr. tod beatrix potter.txt, 123.7, 111.2, 119.3, 130.9, 131.6, 112.4, 108.9, 109.9, 114.1, 121.0
the tale of mrs. tiggy winkle beatrix potter.txt, 15.67, 15.45, 16.90, 16.98, 16.27, 16.22, 19.46, 16.14, 12.33, 11.02
the tale of peter rabbit by beatrix potter beatrix potter.txt, 19.77, 23.41, 19.55, 26.24, 20.81, 22.69, 20.83, 20.00, 22.85, 26.42
the tale of pigling bland beatrix potter.txt, 88.15, 90.09, 77.42, 90.08, 77.91, 87.97, 87.37, 86.35, 92.35, 75.98
the tale of the flopsy bunnies beatrix potter.txt, 24.17, 27.75, 29.37, 26.53, 25.65, 24.96, 24.41, 25.18, 24.81, 23.72
the tale of timmy tiptoes beatrix potter.txt, 40.10, 33.21, 37.17, 31.95, 31.08, 30.95, 30.39, 32.86, 24.07, 32.73
the tale of two bad mice beatrix potter.txt, 27.18, 21.28, 21.47, 19.37, 19.41, 18.70, 19.47, 17.98, 27.88, 15.01
the thief and his master brothers grimm.txt, 19.20, 22.09, 22.79, 18.24, 21.37, 24.06, 23.99, 24.05, 20.82, 20.44
the third voyage of sinbad the sailor arabian writer.txt, 73.39, 80.64, 73.56, 74.22, 68.87, 71.72, 77.98, 77.03, 74.06, 75.46
the thorny road of honour h c andersen.txt, 40.62, 44.07, 45.39, 41.22, 44.32, 44.83, 42.39, 37.47, 45.54, 50.88
the three apprentices brothers grimm.txt, 32.14, 34.68, 29.62, 25.68, 31.40, 34.55, 32.78, 26.49, 33.22, 35.08
the three army surgeons brothers grimm.txt, 30.07, 29.77, 30.73, 29.03, 26.24, 30.55, 24.07, 24.49, 26.98, 31.13
the three black princesses brothers grimm.txt, 21.43, 17.21, 19.39, 17.48, 15.20, 14.27, 17.91, 22.64, 16.57, 20.49
the three brothers brothers grimm.txt, 18.02, 17.18, 17.16, 13.49, 17.56, 20.16, 20.29, 12.77, 19.41, 17.38
the three feathers brothers grimm.txt, 27.38, 26.59, 28.18, 27.50, 29.18, 30.55, 26.63, 26.39, 27.62, 29.87
the three gossips wager la fontain.txt, 84.19, 87.43, 76.75, 78.78, 68.64, 67.35, 84.83, 72.15, 83.42, 80.13
the three languages brothers grimm.txt, 25.91, 25.07, 27.10, 19.90, 22.20, 20.22, 25.17, 24.23, 27.50, 22.54
the three little birds brothers grimm.txt, 36.85, 43.53, 40.17, 37.16, 38.17, 37.05, 40.90, 40.17, 35.62, 39.79
the three little men in the wood brothers grimm.txt, 61.84, 62.71, 52.25, 53.56, 58.42, 48.69, 52.50, 53.41, 46.54, 54.43
the three princes and the princess nouronnihar arabian writer.txt, 188.4, 166.9, 165.0, 187.9, 160.2, 166.3, 165.9, 163.5, 165.4, 159.7
the three sluggards brothers grimm.txt, 7.225, 3.680, 7.225, 6.910, 5.663, 5.148, 7.135, 5.799, 6.080, 3.833
the three snake leaves brothers grimm.txt, 35.65, 37.17, 36.38, 35.55, 40.03, 34.73, 40.65, 33.09, 44.24, 36.91
the three sons of fortune brothers grimm.txt, 24.13, 24.44, 27.48, 28.94, 19.68, 27.85, 24.18, 26.31, 23.38, 22.80
the three spinners brothers grimm.txt, 21.68, 24.52, 20.84, 30.95, 25.34, 22.25, 23.65, 29.51, 22.18, 18.22
the tiger the brahman and the jackal indian writer.txt, 15.75, 23.45, 23.33, 22.50, 19.09, 19.92, 24.58, 19.17, 13.35, 21.97
the tongue cut sparrow japanese writer.txt, 98.95, 88.22, 84.08, 90.17, 102.8, 86.80, 99.77, 88.74, 89.07, 91.00
the tracks in the snow arthur scott bailey.txt, 17.21, 19.93, 21.06, 15.04, 22.15, 15.97, 16.33, 11.91, 17.36, 17.34
the truckers la fontain.txt, 41.51, 40.03, 38.59, 39.55, 40.14, 43.33, 35.73, 44.12, 42.69, 42.46
the true sweethearts brothers grimm.txt, 67.03, 73.95, 72.30, 70.44, 77.15, 72.43, 67.15, 67.24, 70.44, 66.87
the turnip brothers grimm.txt, 30.91, 25.68, 27.59, 32.21, 32.77, 28.54, 34.62, 28.69, 30.47, 28.03
the twelve brothers brothers grimm.txt, 54.92, 57.84, 52.38, 57.56, 58.14, 48.82, 68.39, 56.08, 57.97, 54.03
the twelve huntsmen brothers grimm.txt, 24.21, 33.50, 32.92, 25.22, 24.40, 26.34, 28.29, 24.05, 27.11, 33.75
the twelve idle servants brothers grimm.txt, 25.29, 26.33, 24.48, 25.84, 24.01, 30.08, 22.78, 28.28, 26.55, 27.52
the two brothers brothers grimm.txt, 245.1, 221.0, 214.8, 192.8, 214.9, 208.0, 206.1, 223.1, 214.4, 196.3
the two friends la fontain.txt, 4.052, 2.641, 4.881, 4.292, 4.245, 5.059, 5.271, 2.020, 3.994, 4.669
the two kings children brothers grimm.txt, 86.46, 78.30, 80.12, 73.91, 84.37, 86.23, 87.66, 87.01, 94.89, 88.42
the two travellers brothers grimm.txt, 116.1, 112.2, 103.5, 117.6, 112.0, 107.1, 111.3, 105.8, 114.7, 106.3
the ungrateful son brothers grimm.txt, 3.354, 4.475, 6.900, 4.438, 4.903, 4.682, 3.112, 4.336, 5.584, 3.375
the valiant little tailor brothers grimm.txt, 24.57, 23.69, 19.39, 21.45, 17.59, 21.39, 20.97, 20.32, 25.04, 19.66
the water nix brothers grimm.txt, 6.353, 6.688, 7.272, 6.648, 10.13, 7.081, 9.773, 5.617, 8.103, 6.444
the water of life brothers grimm.txt, 54.06, 51.52, 63.32, 65.23, 65.57, 62.49, 62.29, 57.60, 60.39, 60.92
the wedding of mrs. fox brothers grimm.txt, 20.14, 25.53, 20.20, 15.78, 20.32, 18.61, 18.62, 20.74, 22.90, 20.88
the white bride and the black one brothers grimm.txt, 33.09, 35.99, 42.71, 46.23, 38.99, 39.51, 41.43, 38.61, 35.69, 44.05
the white hare and the crocodiles japanese writer.txt, 59.70, 54.75, 50.45, 50.31, 51.96, 55.26, 59.40, 55.14, 56.86, 60.42
the white snake brothers grimm.txt, 44.79, 40.12, 44.58, 42.23, 37.54, 40.55, 42.58, 40.16, 48.16, 45.64
the wilful child brothers grimm.txt, 3.413, 5.342, 3.449, 3.063, 2.695, 3.772, 4.209, 2.816, 3.832, 3.328
the willow wren and the bear brothers grimm.txt, 21.21, 23.97, 24.12, 26.68, 19.26, 23.61, 23.11, 18.98, 25.49, 25.43
the willow wren brothers grimm.txt, 21.54, 29.74, 31.24, 25.87, 28.10, 24.77, 22.81, 31.82, 29.38, 30.79
the wind tells about waldemar daa and his daughters h c andersen.txt, 126.7, 124.3, 111.0, 122.4, 135.0, 112.8, 116.7, 115.1, 115.7, 112.1
the wise servant brothers grimm.txt, 6.914, 8.731, 5.846, 7.489, 7.705, 5.270, 2.644, 6.452, 8.273, 5.398
the wishing table the gold ass and the cudgel in the sack brothers grimm.txt, 101.3, 89.41, 104.4, 102.4, 104.7, 102.0, 94.70, 93.24, 92.79, 99.57
the wolf and the fox brothers grimm.txt, 16.01, 18.69, 15.51, 16.77, 20.79, 15.43, 16.84, 18.32, 17.94, 17.63
the wolf and the man brothers grimm.txt, 9.608, 10.95, 9.691, 10.79, 8.645, 9.244, 8.319, 9.616, 10.09, 5.536
the wolf and the seven little kids brothers grimm.txt, 29.25, 32.19, 30.47, 26.03, 26.57, 32.61, 26.64, 33.66, 25.83, 26.11
the wonderful musician brothers grimm.txt, 29.31, 28.81, 27.86, 26.68, 25.78, 27.17, 35.99, 28.39, 30.04, 25.51
the young giant brothers grimm.txt, 80.50, 81.49, 80.82, 81.69, 82.58, 70.64, 76.74, 73.00, 75.21, 80.32
there is a difference h c andersen.txt, 42.66, 45.74, 40.71, 34.16, 36.90, 39.60, 42.75, 38.52, 41.83, 42.48
third visit h c andersen.txt, 37.67, 38.97, 43.29, 37.60, 44.19, 44.36, 45.15, 43.32, 39.76, 44.26
thirtieth evening h c andersen.txt, 7.788, 9.148, 9.934, 11.96, 8.368, 10.38, 12.47, 11.79, 11.20, 10.15
thirty first evening h c andersen.txt, 6.719, 8.522, 5.855, 6.398, 7.217, 5.992, 6.737, 8.160, 8.736, 5.958
thirty second evening h c andersen.txt, 9.006, 13.38, 12.16, 13.68, 13.45, 14.41, 14.78, 10.97, 10.49, 11.20
thumbling as journeyman brothers grimm.txt, 39.22, 36.47, 33.85, 33.66, 34.80, 32.47, 37.14, 35.09, 38.28, 39.68
thumbling brothers grimm.txt, 63.42, 56.04, 58.91, 52.42, 51.56, 53.25, 56.52, 59.75, 53.81, 61.00
twelfth evening h c andersen.txt, 21.31, 18.14, 21.90, 14.97, 19.73, 16.65, 17.13, 19.11, 16.22, 18.70
twentieth evening h c andersen.txt, 10.85, 14.53, 12.52, 17.60, 14.18, 15.01, 14.05, 13.57, 15.42, 12.14
twenty eighth evening h c andersen.txt, 4.681, 6.568, 5.918, 8.253, 5.945, 7.660, 7.101, 5.906, 6.435, 5.983
twenty first evening h c andersen.txt, 8.342, 13.05, 8.163, 10.11, 10.29, 7.868, 9.255, 7.519, 7.073, 9.116
twenty fourth evening h c andersen.txt, 7.226, 9.603, 9.465, 10.84, 8.537, 12.22, 9.298, 10.08, 8.366, 11.92
twenty second evening h c andersen.txt, 2.551, 4.659, 5.446, 5.068, 6.946, 6.650, 5.597, 5.070, 5.150, 4.785
twenty third evening h c andersen.txt, 22.01, 18.36, 21.61, 20.17, 19.16, 17.86, 20.78, 24.24, 25.62, 19.61
under the willow tree h c andersen.txt, 162.4, 158.1, 172.1, 147.4, 156.4, 152.0, 161.2, 174.7, 170.2, 165.3
what the moon saw h c andersen.txt, 11.48, 13.71, 11.77, 12.25, 15.10, 10.08, 11.10, 10.11, 14.80, 11.22
what the old man does is always right h c andersen.txt, 53.60, 52.70, 59.34, 56.49, 51.13, 48.71, 55.53, 54.01, 57.92, 53.63
why the fish laughed indian writer.txt, 51.98, 61.70, 63.88, 54.64, 57.60, 48.69, 51.78, 57.92, 57.56, 56.13
wise folks brothers grimm.txt, 42.62, 40.32, 45.72, 40.99, 43.99, 44.73, 46.37, 45.33, 47.72, 44.45
