old rinkrank brothers grimm.txt, 0.034006514657980415
old sultan brothers grimm.txt, 0.07034840622683475
ole the tower keeper h c andersen.txt, 0.0780589461149152
one eye two eyes and three eyes brothers grimm.txt, 0.07951885565669722
our lady s child brothers grimm.txt, -0.08022182642487044
prince ahmed and the fairy arabian writer.txt, -0.035943114022627745
prince beder and the princess giauhara arabian writer.txt, -0.027478519147131193
prince camaralzaman and the princess of china arabian writer.txt, -0.0265632573921476
punchkin indian writer.txt, -0.07452093957657255
raja rasalu indian writer.txt, -0.0682270408163265
rapunzel brothers grimm.txt, -0.07983045249366949
richard minutolo la fontain.txt, -0.030811747236429776
rumpelstiltskin brothers grimm.txt, -0.06556353418670016
samurai japanese writer.txt, 0.08722025912838635
seventh evening h c andersen.txt, -0.01772079772079773
sharing joy and sorrow brothers grimm.txt, 0.007678983833718267
she was good for nothing h c andersen.txt, 0.026360732677139675
simeli mountain brothers grimm.txt, -0.06739448508722569
sister jane la fontain.txt, 0.1
snow white and rose red brothers grimm.txt, 0.008481532147742743
something h c andersen.txt, -0.055642902766177095
soup on a sausage peg h c andersen.txt, -0.06135859775529906
st. julian s prayer la fontain.txt, -0.014696373962428889
stories about snakes brothers grimm.txt, -0.04768446395694661
strong hans brothers grimm.txt, -0.02059899247808993
sweet porridge brothers grimm.txt, 0.020028749401054112
sweetheart roland brothers grimm.txt, 0.011030137402262219
tenth evening h c andersen.txt, -0.07018633540372668
the adventures of kintaro the golden boy japanese writer.txt, 0.06811224489795933
the amorous courtesan la fontain.txt, 0.032029396446964994
the avaricious wife and tricking gallant la fontain.txt, -0.04317915690866513
the bamboo cutter and the moon child japanese writer.txt, -0.07518323600797824
the barber shop again arthur scott bailey.txt, 0.0737981014596305
the beetle h c andersen.txt, -0.044050732217573406
the bell deep h c andersen.txt, 0.01729815376136674
the blue light brothers grimm.txt, -0.012670219064535138
the bond of friendship h c andersen.txt, -0.06910902190788319
the boots of buffalo leather brothers grimm.txt, -0.014881157423355145
the bottle neck h c andersen.txt, 0.011026534210639524
the boy who had a moon on his forehead and a star on his chin indian writer.txt, 0.05295297465781318
the bremen town musicians brothers grimm.txt, -0.1
the bright sun brings it to light brothers grimm.txt, 0.018449262513097447
the broken pot indian writer.txt, 0.0227489132684744
the bucking tub la fontain.txt, 0.021428571428571536
the butterfly h c andersen.txt, 0.021644271059095593
the case of conscience la fontain.txt, -0.034728751585702586
the charmed ring indian writer.txt, -0.009858144284373555
the child in the grave h c andersen.txt, -0.009677419354838623
the clyster la fontain.txt, -0.07123852130915928
the cobbler la fontain.txt, 0.042332086518132986
the contract la fontain.txt, 0.003625346616000949
the convent gardener of lamporechio la fontain.txt, 0.031746902932413334
the country justice la fontain.txt, -0.039262820512820505
the countryman who sought his calf la fontain.txt, 0.02184203756110112
the cradle la fontain.txt, -0.06592186721696433
the cruel crane outwitted indian writer.txt, -0.04501278772378524
the crumbs on the table brothers grimm.txt, -0.02850904553961322
the crystal ball brothers grimm.txt, -0.04398154430723307
the cudgelled and contented cuckold la fontain.txt, 0.00581619537275071
the cunning little tailor brothers grimm.txt, 0.0028558639212175386
the death of the little hen brothers grimm.txt, -0.0320127388535032
the demon with the matted hair indian writer.txt, -0.005161191515429963
the devil and his grandmother brothers grimm.txt, -0.032717515615377876
